contour20s_lon,contour20s_lat,contour20s_x,contour20s_y,normals20_x,normals20_y
-86.74522904855192,30.3146200920911,-52814.98607337472,3367667.939985498,-0.018873159294736094,0.9998218860668311
-86.72453979441381,30.315761491129418,-50814.54460735717,3367693.6511502303,-0.0067550649489182225,0.9999771842884896
-86.70383506738717,30.316680684436736,-48813.9385754786,3367694.967937872,0.005508759266007195,0.9999848266705595
-86.68311797386102,30.31737499250443,-46813.46868220567,3367671.6098517138,0.01791163288021062,0.999839573835505
-86.66239173254598,30.317841775039344,-44813.44594810103,3367623.301085352,0.0304502338017994,0.9995362841144967
-86.64165967635554,30.318078466212363,-42814.19170513461,3367549.774435706,0.04312198296797648,0.9990698146700808
-86.62092524861164,30.318082512952856,-40816.03758510314,3367450.7644189307,0.05592909729224362,0.9984347430233359
-86.6001920082156,30.31785126404984,-38819.32663545686,3367325.9949661787,0.06887680924684643,0.9976251726715668
-86.57946363863587,30.317381972062257,-36824.41417185035,3367175.179668314,0.08197192870644805,0.9966346386234751
-86.55874395851984,30.316671733926448,-34831.66912247777,3366998.0152184437,0.09522130212442004,0.9954561284264264
-86.53803693354962,30.315717548265372,-32841.47485106742,3366794.1878218856,0.10863611064514024,0.9940815839074261
-86.51734670113935,30.31451610076735,-30854.23269770173,3366563.3494621105,0.12222784405748362,0.9925020675731913
-86.49667757825368,30.313063966263513,-28870.361619263578,3366305.1403682935,0.13600210453790607,0.9907085482427516
-86.47603407133235,30.311357618389447,-26890.299092857746,3366019.1901193215,0.1499621090741717,0.9886917446009279
-86.45542088105543,30.30939350546636,-24914.501169816092,3365705.126077245,0.1641228329472996,0.9864399098299667
-86.43484298141193,30.307167548537937,-22943.452781564913,3365362.5179881942,0.1784963182152799,0.983940579701635
-86.41430556599398,30.30467574690417,-20977.65930729324,3364990.944964734,0.1930812964139263,0.9811827622696587
-86.39381407422397,30.301914054513144,-19017.64977868006,3364589.981858932,0.20787698360233933,0.9781549773366145
-86.37337418187145,30.298878485464403,-17063.97542208486,3364159.2109147315,0.222880793212538,0.9748457067746413
-86.35299181610856,30.295565073712066,-15117.211345313424,3363698.2173408507,0.23808516584876468,0.971244281220109
-86.33267311358858,30.291970093804434,-13177.951365277302,3363206.613612542,0.2534828311008879,0.9673398856333171
-86.31242446893751,30.28808983016519,-11246.81392850677,3362684.014050706,0.2690623798743579,0.963122752164202
-86.29225244634121,30.28392095803642,-9324.431638037286,3362130.076705513,0.2848004541110986,0.9585868251431959
-86.2721637398687,30.279460599279275,-7411.447204465626,3361544.509358967,0.300680986825682,0.953724773800877
-86.25216525090302,30.274706002698906,-5508.522623310026,3360927.0343606942,0.3166840700109398,0.9485310747684053
-86.23226393780752,30.269655004120075,-3616.3223655328584,3360277.4390307902,0.3327824672099851,0.9430036211582834
-86.21246684308868,30.26430583695058,-1735.5170468115132,3359595.5547392247,0.3489542579632865,0.9371397579066274
-86.19278107509466,30.25865712924612,133.218256435586,3358881.256493017,0.36517411351249046,0.9309392390593313
-86.17321373050889,30.252708032952405,1989.2120682634309,3358134.4769420894,0.3814137163591202,0.9244044444793224
-86.15377186787164,30.246458206595133,3831.7989024722197,3357355.204343567,0.39764932492938154,0.9175374730130683
-86.13446253829551,30.23990766841549,5660.3154905508145,3356543.4663942317,0.4138595199493608,0.9103407591376345
-86.11529273271806,30.233056859522563,7474.106124937387,3355699.33701755,0.4300263632904871,0.902816330642705
-86.09626944605706,30.225906455629612,9272.515472455065,3354822.915747357,0.4461407301177318,0.8949628198590247
-86.07739973580004,30.2184572327815,11054.88221349486,3353914.313077909,0.4621929000137639,0.8867794106635917
-86.05869063800087,30.210710222847833,12820.54787857251,3352973.6673690043,0.4781753134055251,0.8782644075957581
-86.04014928691923,30.202666480439,14568.84411735157,3352001.1194882113,0.49408477031733916,0.8694137333516547
-86.0217828819245,30.19432715406246,16299.096213672914,3350996.820570691,0.509922217320685,0.8602205137537445
-86.00359883125036,30.185693262723603,18010.608096650983,3349960.9078311324,0.5256901356516562,0.8506761318378124
-85.98560467338288,30.176765859795577,19702.67070534374,3348893.522418477,0.5413905998629988,0.8407712045378233
-85.96780819085689,30.16754588415134,21374.55026004907,3347794.7933686995,0.5570270078708035,0.8304943783689929
-85.95021737245628,30.158034257169422,23025.49235729763,3346664.8482086514,0.572599815793808,0.8198350144711417
-85.9328404266017,30.14823189292934,24654.720698328496,3345503.814140467,0.5881123936411161,0.8087792111854241
-85.91568589952284,30.138139579529884,26261.425086370607,3344311.8053551298,0.6035647884300458,0.7973139570880433
-85.89876252090757,30.127758216230124,27844.777427439072,3343088.948706758,0.6189501801074623,0.785430248045579
-85.8820792063725,30.117088830942233,29403.931532736748,3341835.3856656575,0.63425736348641,0.773121980584738
-85.86564494059033,30.10613272413726,30938.035036856727,3340551.2878133897,0.6494726220813695,0.76038497694704
-85.84946881958238,30.09489141914141,32446.225029267454,3339236.8515096223,0.6645755207163796,0.7472211033319073
-85.83355976556348,30.08336696012397,33927.656936667496,3337892.3298129365,0.679534985820414,0.7336431033179891
-85.81792638135589,30.071562013994008,35381.51899881524,3336518.043226747,0.6943183069642451,0.7196680405675272
-85.80257692080765,30.059479834600094,36807.03490189287,3335114.3756434713,0.7088869108060655,0.705322158795421
-85.78751894431544,30.047124519862493,38203.49819504501,3333681.8015323263,0.7231929709718924,0.6906460212995131
-85.77275908786626,30.03450110920622,39570.29500489488,3332220.89588419,0.7371885648790549,0.6756870724022768
-85.75830301042494,30.021615499850494,40906.90869921634,3330732.3247830323,0.7508208145956048,0.6605059457491602
-85.74415490630248,30.00847472446398,42212.968260942056,3329216.874346481,0.7640347106313613,0.6451751397492406
-85.73031751058576,29.99508677037937,43488.24693657568,3327675.4307836927,0.776776161921188,0.6297767813050812
-85.71679169052248,29.981460736209026,44732.70246529148,3326108.9962499593,0.7889897988673132,0.6144062965850177
-85.70357631048643,29.96760674182174,45946.4897704392,3324518.6784362034,0.8006242931000431,0.599166705765646
-85.69066804755482,29.95353588209474,47129.978653781975,3322905.6848254316,0.8116301435157373,0.5841716444133725
-85.6780611357166,29.93926022065379,48283.77859981452,3321271.3211120926,0.8219620000017722,0.5695423342940247
-85.66574730473796,29.924792657044424,49408.74421976983,3319616.9763495703,0.8315783001310979,0.5554075357348635
-85.65371552628078,29.91014693216632,50505.99998252103,3317944.122683823,0.8404404604105258,0.5419038960045806
-85.64195194000507,29.8953375247008,51576.94707858394,3316254.3037015963,0.8485147152350146,0.5291717849901316
-85.63043977142378,29.880379587129926,52623.2712811577,3314549.12713796,0.8557707473006421,0.5173552242555405
-85.61915926008886,29.86528888714108,53646.94984925421,3312830.2582200416,0.8621789184989938,0.5066039009876507
-85.60808750141553,29.85008184892138,54650.26724537508,3311099.4237605804,0.8677090364067443,0.49707245763377306
-85.5971984065392,29.83477553805368,55635.81919300059,3309358.4104535887,0.8723289394506684,0.4889194426455876
-85.58646258859346,29.819387750271193,56606.524318857686,3307609.074411882,0.8760020048314664,0.482307461616811
-85.5758473231103,29.803937089804457,57565.62857467652,3305853.3498401293,0.8786813523199989,0.4774087149236994
-85.56531621193038,29.78844326979843,58516.739331261,3304093.2812186456,0.8803101407443397,0.4743986257386089
-85.55482941073441,29.77292717735511,59463.803866179675,3302331.0315462705,0.8808170605781965,0.47345676232828876
-85.54434325824188,29.757411331587942,60411.147476358194,3300568.9319080682,0.8801089503672955,0.47477177199511056
-85.53381031504756,29.741920225639227,61363.47139203628,3298809.519757137,0.8780717109650078,0.478529069548532
-85.52317949732868,29.726480731389962,62325.841723699756,3297055.584526008,0.8745598156704875,0.48491765158055744
-85.51239585369085,29.711122831956732,63303.714334626915,3295310.2482732115,0.8693952878487835,0.4941172264415914
-85.50140122580407,29.695880037236538,64302.87263524828,3293577.014529957,0.8623630815457041,0.5062903471201061
-85.49013436317365,29.68079028091816,65329.42021940747,3291859.868507843,0.8532104586386555,0.5215667869694303
-85.47853221514471,29.66589631878821,66389.65711881092,3290163.326406436,0.8416573706066247,0.5400119170014145
-85.46653133372327,29.65124621331306,67489.94547718365,3288492.494658602,0.8273963204613126,0.5616184905138727
-85.45406950118985,29.63689372694025,68636.55280886177,3286853.1198199196,0.8101192163338891,0.5862651749222066
-85.44108876211325,29.622897747395612,69835.35471544499,3285251.536171967,0.7895522799378223,0.6136833037039436
-85.42753837650297,29.609321409774005,71091.54369952892,3283694.579179733,0.7654873604286963,0.6434509313256973
-85.41337802287855,29.59623037873076,72409.30999021874,3282189.4064380205,0.7378385595362376,0.6749772292910998
-85.39858127405432,29.58368990517485,73791.4906666567,3280743.183347992,0.7066913733367335,0.7075219451377049
-85.38313794545054,29.571761414628938,75239.32628057976,3279362.71235094,0.6723229148908824,0.7402579942916033
-85.3670549872397,29.560498953485922,76752.35846922129,3278054.0407963716,0.635201394470299,0.7723465468706309
-85.35035577207582,29.549945915686234,78328.48491351857,3276822.093920867,0.595956090656849,0.8030170222411263
-85.33307778190081,29.540132686879822,79964.17407805647,3275670.4038109314,0.5553079093564791,0.8316448315273393
-85.31526885557223,29.531075975960505,81654.8272143912,3274601.0205505085,0.513977921724606,0.8578034133644228
-85.2969828788285,29.522779786057104,83395.20170991961,3273614.603584294,0.4726153771310431,0.8812688042245009
-85.27827592962254,29.515237304438163,85179.79425163454,3272710.617057618,0.43174333140727855,0.9019965054174793
-85.25920299228576,29.50843378229911,87003.17284330336,3271887.637384988,0.3917301503951073,0.9200801537210911
-85.23981580045698,29.502349374270025,88860.1989100599,3271143.66067395,0.3527973235880142,0.9356997640638444
-85.2201616588063,29.496961671787812,90746.15287340588,3270476.3798560468,0.31504026714114214,0.9490783055573644
-85.20028303341151,29.492247741781323,92656.78281020251,3269883.409755642,0.2784614448406879,0.9604474081058456
-85.18021772671577,29.48818542784711,94588.29312454267,3269362.432422192,0.2430060648425591,0.9700247689877479
-85.15999934739722,29.484754081318975,96537.30210439357,3268911.280225165,0.2085949349546469,0.978002123265214
-85.13965793145228,29.481934668196658,98500.78218048706,3268527.9501846577,0.17515000769791156,0.9845417587910741
-85.11922052979675,29.479709580698167,100476.00220600008,3268210.585361838,0.14261290505556518,0.9897785405390502
-85.09871171718241,29.478062080414958,102460.47591233633,3267957.4150567474,0.11095792197431222,0.9938251051121332
-85.0781539495502,29.476975649234188,104451.92475213138,3267766.6842152677,0.08019955360422876,0.9967788278257531
-85.05756777798834,29.476433170701544,106448.25405707356,3267636.5635115975,0.050397296445475456,0.9987292488512525
-85.03697190028407,29.476416117406345,108447.54505979532,3267565.05953935,0.021638428405472795,0.9997658617977218
-85.0163830886754,29.476904361280056,110448.06139643883,3267549.9936975483,-0.005970697222887164,0.9999821752284751
-84.99581606762156,29.477875678310745,112448.25929597186,3267588.9470185186,-0.03230072641679196,0.9994781953964517
-84.9752833484622,29.479305420081904,114446.8026222821,3267679.223376537,-0.05721229761469841,0.9983620350362123
-84.95479506059591,29.48116648705708,116442.57940674729,3267817.8461782685,-0.08057341508526608,0.9967486768396021
-84.9343588505054,29.483429624244827,118434.7129838034,3268001.591054918,-0.10225491896176883,0.9947582276855629
-84.91397978033888,29.486063228935127,120422.57128898452,3268226.9644303825,-0.12213864578719168,0.992513048380358
-84.89366036483018,29.489033935525693,122405.7656192504,3268490.26875244,-0.14013892765908292,0.9901318502879111
-84.87340072465668,29.49230719267585,124384.1379813294,3268787.6672377447,-0.15617802321850213,0.987728922864751
-84.8531986235759,29.49584696259978,126357.75641443845,3269115.1508388934,-0.17020144353879077,0.9854092898980159
-84.83304985301542,29.499616843268484,128326.88182964738,3269468.6641609184,-0.1821744704353414,0.9832662214891768
-84.8129483451801,29.50357964350469,130291.95543814357,3269844.0588478,-0.1920699300828498,0.9813812419024369
-84.7928865603768,29.507698062050913,132253.5636210265,3270237.1702877176,-0.19987128948211821,0.9798221612316979
-84.77285567012608,29.51193437532276,134212.4189777617,3270643.783669339,-0.20557586459035962,0.9786411824044224
-84.75284604012927,29.516251227935566,136169.31628117556,3271059.7232857984,-0.20919457051497978,0.977874036707721
-84.73284743583717,29.520611313718362,138125.11132064005,3271480.8178511458,-0.21072652907519504,0.9775450526415246
-84.71284927264837,29.52497725574514,140080.6961721941,3271902.888013707,-0.2101755381926843,0.9776636656567612
-84.69284098422715,29.52931187790821,142036.964422356,3272321.777641169,-0.2075403642080772,0.9782264549808386
-84.67281217810665,29.53357773757192,143994.79442177643,3272733.30245622,-0.20281064015252756,0.979217975856715
-84.65275296430995,29.53773725084914,145955.0178924551,3273133.2649218505,-0.19598241893460083,0.9806074094501543
-84.63265426800686,29.541752782733514,147918.38996568494,3273517.4651478394,-0.1870460876648677,0.9823511394044732
-84.61250804211198,29.54558633912146,149885.56755572793,3273881.667308123,-0.17599041431630028,0.9843918803346444
-84.59230761294624,29.549199804020237,151857.0767481879,3274221.626907564,-0.16279305690753593,0.9866602356549593
-84.57204782949329,29.552554289319065,153833.2961903874,3274533.0189984553,-0.14743053719053154,0.9890724122650025
-84.55172549907662,29.55561073264313,155814.41702538016,3274811.5056623216,-0.12988403549525718,0.9915291913622446
-84.53133960677452,29.558329451845825,157800.42021368182,3275052.6870848257,-0.11013345564319538,0.9939168083638028
-84.51089168540335,29.56067053415604,159791.04210820724,3275252.145621807,-0.08816824202961238,0.9961055973627533
-84.49038612049645,29.562593776980805,161785.74478801774,3275405.439907987,-0.06398955902924697,0.9979505680820281
-84.46983049017614,29.564059158083808,163783.6847622,3275508.157744012,-0.03761023581763808,0.9992924847919861
-84.44923582801025,29.565026775662247,165783.68732064904,3275555.909929253,-0.009064602871303949,0.9999589156434306
-84.42861692435918,29.56545767498073,167784.22004149132,3275544.4224975053,0.02157415792113882,0.9997672507688945
-84.40799248175662,29.565314416696555,169783.379477996,3275469.59985041,0.0541997394330358,0.9985301138400339
-84.38738519630807,29.56456170216508,171778.88509337432,3275327.593979333,0.08865876660414208,0.9960620578579591
-84.36682163594188,29.563167451012504,173768.09422441362,3275114.9232598306,0.12475168840368249,0.9921879944045032
-84.34633198207271,29.5611034019393,175748.02858212104,3274828.5379994884,0.16223121064476176,0.9867527726298695
-84.32594950730663,29.558346255402324,177715.42794484014,3274465.945373934,0.20079302297743404,0.9796336876218495
-84.30570980585061,29.55487861902943,179666.8270261575,3274025.3118589832,0.24008888525686556,0.9707509089236619
-84.28564984180765,29.55068968975738,181598.64903418417,3273505.5360516496,0.2797354170413758,0.9600771304706136
-84.26580676184555,29.54577589046373,183507.32184972378,3272906.315908534,0.3193268278299321,0.9476446470212729
-84.24621664003809,29.54014109992512,185389.39946890654,3272228.170833348,0.3584549865252486,0.9335470114756855
-84.22691320637146,29.53379656913647,187241.68408922388,3271472.429077142,0.39672724009552934,0.917936542995312
-84.20792667153835,29.526760506078872,189061.33793273327,3270641.1787654636,0.43378414585564257,0.9010168227088164
-84.18928274788136,29.519057346225612,190845.97523852947,3269737.1847196436,0.4693160334408778,0.8830302717094817
-84.17100196432251,29.510716726318485,192593.7250384265,3268763.7732470636,0.5030700056620021,0.8642456649606252
-84.15309919871946,29.501772490778606,194303.2731658574,3267724.7211824902,0.5348663998487547,0.8449366451473341
-84.13558386389526,29.49226105178076,195973.839132007,3266624.075002592,0.5645930120904692,0.8253694510330579
-84.11845993448361,29.482220580873225,197605.17115928518,3265466.06170413,0.5921919634787152,0.8057969213091001
-84.1017264153515,29.47168984402079,199197.49746138064,3264254.961265405,0.6176625515034535,0.7864432417347382
-84.08537798820615,29.460707271058862,200751.46106510883,3262995.00550087,0.6410488062472707,0.7675001159667334
-84.06940565238934,29.449310234099276,202268.05589734606,3261690.2999983397,0.6624280330932669,0.7491255575483897
-84.05379743824392,29.437534530353386,203748.55647471405,3260344.7688387074,0.6819015588069669,0.7314439582747463
-84.03853905667083,29.42541399477079,205194.4541759175,3258962.113477318,0.699586567501797,0.7145478532408123
-84.02361454749852,29.412980277973755,206607.39409811533,3257545.789888691,0.7156091098668482,0.6985009676983827
-84.00900682000761,29.40026272152222,207989.12263202158,3256098.9961750824,0.7300976944177823,0.683342781190991
-83.99469810591445,29.387288360597264,209341.44386207,3254624.67403874,0.7431803133571123,0.6690911909735656
-83.98067041171326,29.374081925560873,210666.17597874004,3253125.5100913798,0.7549781694685042,0.6557499246099742
-83.96690565592984,29.360666064365812,211965.13886838214,3251603.96083883,0.7656071120536584,0.6433084407753851
-83.95338613305834,29.34706130134932,213240.10918482757,3250062.24922983,0.7751780571332199,0.6317428113870126
-83.94009461431966,29.333286247329454,214492.81135974536,3248502.388148795,0.7837915417956485,0.6210240084003196
-83.92701446745629,29.31935775502612,215724.90657184523,3246926.19788773,0.7915415166771396,0.6111153961212674
-83.91412986201922,29.305290996182517,216937.9731569926,3245335.3151380373,0.7985160149026163,0.6019735658183379
-83.90142585429882,29.291099595053847,218133.49883714906,3243731.2079306524,0.8047934094531152,0.5935550253353353
-83.88888831637802,29.27679584227746,219312.88829348402,3242115.1991112563,0.8104450487486583,0.5858146660495832
-83.87650408290368,29.26239073405597,220477.44907747736,3240488.470974957,0.8155370590924672,0.5787048515839568
-83.86426091548087,29.24789412043912,221628.3955280629,3238852.081556207,0.8201296527324464,0.5721777282531685
-83.85214755581316,29.23331477294161,222766.84382581714,3237206.972190208,0.8242797316175867,0.5661827655840818
-83.84015378609874,29.21866043423743,223893.80627825847,3235553.9731031028,0.8280392304697538,0.5606701640029171
-83.82827034341211,29.203937948493476,225010.20000999584,3233893.817598291,0.8314552229075881,0.5555917676673161
-83.81648894380852,29.189153309921736,226116.84475398494,3232227.1474391306,0.8345718553639508,0.5508990998670925
-83.80480227482812,29.174311720989415,227214.4637339246,3230554.5192290717,0.8374297873575085,0.5465449215264543
-83.7932039554012,29.15941766184973,228303.68774181677,3228876.4119622195,0.8400672412462992,0.5424822855954212
-83.78168856623998,29.144474910061362,229385.0522206536,3227193.229228743,0.8425208743065138,0.5386636950433801
-83.77025164334998,29.129486577780547,230458.9979766026,3225505.3032720983,0.8448237371133569,0.5350447207568928
-83.75888956173024,29.11445520827991,231525.8827317207,3223812.90537408,0.8470062731443406,0.5315828940571119
-83.74759957362926,29.099382776432247,232585.97738080728,3222116.2459522504,0.8490964601948464,0.528237826442391
-83.73637968656213,29.084270779374542,233639.47808004473,3220415.4842907907,0.8511200558377398,0.5249710949669163
-83.72522870654127,29.069120228711853,234686.50199498094,3218710.7277360205,0.8531029178690891,0.5217426679151764
-83.71414626027321,29.053931653956095,235727.08512202403,3217002.0320883994,0.8550667371725204,0.5185179601336293
-83.7031325526809,29.038705254478902,236761.20626917182,3215289.417866883,0.8570310789068754,0.5152647181669993
-83.69218851558848,29.023440827362414,237788.77236573887,3213572.862613852,0.8590130741996939,0.5119536486382252
-83.68131553880477,29.008137929559116,238809.64504880155,3211852.318242571,0.861025036417275,0.508562569073492
-83.6705154516924,28.992795896469367,239823.64248731022,3210127.7130352617,0.8630789614355541,0.5050690114502429
-83.6597905532186,28.977413834947935,240830.5364163341,3208398.9509143005,0.8651858496109197,0.50145133924742
-83.6491435482371,28.961990667149134,241830.05843667558,3206665.9161430052,0.8673524219291179,0.49769446066205475
-83.63857734611592,28.946525246461487,242821.91991660872,3204928.4857223528,0.8695806941543864,0.49379086297133473
-83.62809495521519,28.93101641759852,243805.82241781463,3203186.5358161484,0.8718728000311938,0.4897323968921864
-83.61769961462296,28.915462952491755,244781.44468107354,3201439.9349261094,0.8742298749510636,0.4855122302713368
-83.60739460863047,28.899863650865385,245748.4609546433,3199688.5546341343,0.876648531252973,0.4811313257853881
-83.597183136503,28.884217409002666,246706.55385965534,3197932.2769469693,0.8791236043491458,0.47659383994777615
-83.58706831366244,28.868523218105288,247655.41426928598,3196170.9941229075,0.8816490473594307,0.4719056656686887
-83.57705309991907,28.852780198740643,248594.74839425916,3194404.6123441216,0.8842168011836622,0.46707670516150995
-83.56714020862994,28.83698764180663,249524.28674980675,3192633.056074863,0.8868187667402229,0.46211738222809823
-83.55733217665873,28.821144969802223,250443.77724060966,3190856.2639282243,0.8894471242513147,0.45703808721053696
-83.54763129535344,28.805251764764268,251352.99197026927,3189074.1916279825,0.892091775934181,0.45185425007473257
-83.53803947514022,28.78930782598615,252251.74060813477,3187286.8181365943,0.8947421983665782,0.4465830252731768
-83.52855831134619,28.773313129432964,253139.86388063757,3185494.141310789,0.897388635049044,0.4412410199480707
-83.51918904015086,28.75726783950356,254017.2379146602,3183696.179128752,0.9000207885234427,0.435846968815478
-83.5099324963771,28.741172318264034,254883.77839899613,3181892.97064257,0.9026310981582527,0.43041503300608225
-83.50078934129094,28.725027014354687,255739.4180878189,3180084.5641485136,0.905211396301452,0.4249615606216352
-83.49175974522447,28.70883259582838,256584.1381318584,3178271.031270577,0.9077523296091028,0.41950650541945933
-83.48284355968066,28.692589864228218,257417.9510853559,3176452.457806524,0.9102480915268116,0.41406329452367213
-83.47404040938252,28.676299706762684,258240.89181633078,3174628.9386258866,0.9126927518023727,0.40864647411596805
-83.46534955462076,28.659963148747906,259053.03109826852,3172800.583213379,0.9150809552408475,0.403270189024056
-83.45677004571846,28.6435812809106,259854.46036269533,3170967.507935145,0.9174082447282765,0.397947374039059
