contour30s_lon,contour30s_lat,contour30s_x,contour30s_y,normals30_x,normals30_y
-86.97888336392933,30.175077978648964,-76154.98313047441,3353330.4293087954,-0.18177596667635762,0.9833399706809826
-86.9587256290845,30.179143216263547,-74185.29445898757,3353679.8432209645,-0.16739761226067687,0.9858894661215445
-86.93849891581776,30.182946605997145,-72210.66384857814,3354000.1490415568,-0.15273387053861257,0.9882673549147994
-86.91820698887507,30.186483875016233,-70231.46522452586,3354290.896130306,-0.13790282934917575,0.9904457631074466
-86.89785424179097,30.189752815228566,-68248.12072630478,3354551.8661858304,-0.12302212076322068,0.9924039287522594
-86.87744555968511,30.192753342830322,-66261.0873176941,3354783.079097522,-0.1081995604211433,0.9941291943830396
-86.85698610015703,30.19548710219213,-64270.83812137951,3354984.747779043,-0.09353513230222517,0.9956159796955879
-86.8364811953891,30.19795759566361,-62277.85240981089,3355157.2920588423,-0.07911742756587781,0.9968653031655571
-86.81593615504929,30.20016965698692,-60282.59978084093,3355301.279167006,-0.06502034939270017,0.997883938223705
-86.79535618618667,30.202129462310353,-58285.53251700899,3355417.42454958,-0.05129950502962047,0.9986833135602676
-86.77474624450454,30.203843870445297,-56287.07511839777,3355506.5178394997,-0.037992367141622074,0.9992780293987136
-86.75411100583763,30.20532043780854,-54287.621557423096,3355569.4243899724,-0.025117787977352528,0.9996844985929934
-86.733454783684,30.20656673744089,-52287.53123527249,3355607.0092399404,-0.012675899859464152,0.9999196575539221
-86.71278154426739,30.207590368657815,-50287.13040406095,3355620.1382897,-0.0006451114845626081,0.9999997919155645
-86.69209487842433,30.20839816502684,-48286.71388849705,3355609.5902136955,0.011017397871223819,0.999939306630231
-86.67139805710462,30.20899622013996,-46286.55023678655,3355576.059630999,0.022368035197844055,0.9997498042017252
-86.65069406910581,30.209389367800743,-44286.8881748873,3355520.099581168,0.03348368307076306,0.9994392642717299
-86.62998569071097,30.20958095911004,-42287.96443657138,3355442.097133775,0.04445481142268543,0.9990113962019519
-86.60927556768632,30.209572588857363,-40290.013034120384,3355342.24342123,0.05538094804260314,0.9984652976412863
-86.58856630753655,30.20936403482962,-38293.2743181476,3355220.527364232,0.06637952438575621,0.9977944471394501
-86.56786059158438,30.208952664709564,-36298.00884110516,3355076.670346096,0.07757645577827642,0.9969864058796796
-86.54716128870419,30.208333713436872,-34304.50658096337,3354910.1575716767,0.08909751457880324,0.9960229078168232
-86.52647159238042,30.207500000528693,-32313.101476357246,3354720.2073177467,0.10106847853941373,0.9948794714163762
-86.5057951431649,30.206442201625176,-30324.181532560055,3354505.801658933,0.11361381957989027,0.993524987104234
-86.4851361898335,30.205148612609452,-28338.205417574703,3354265.6610008115,0.12685973305767625,0.991920666247324
-86.46449974767975,30.20360531079651,-26355.716631917025,3353998.2626842195,0.14091357457290163,0.9900219010209256
-86.44389171844405,30.201796661262357,-24377.3521624922,3353701.8977245074,0.15587626117527453,0.9877765897215917
-86.42331910456372,30.199705030679187,-22403.864505683818,3353374.639953569,0.1718353565340142,0.985125682461293
-86.40279010345168,30.197311542250656,-20436.12658721536,3353014.430212528,0.18884991119687203,0.9820059628336957
-86.38231424703879,30.19459634034777,-18475.143730058415,3352619.1062830267,0.20695547435674178,0.9783503624130653
-86.36190246705586,30.19153916572304,-16522.056872805286,3352186.4669536264,0.22616292233793878,0.9740894889893656
-86.34156717329522,30.18811966509532,-14578.148509387813,3351714.3066343227,0.24646287536734707,0.9691522331737462
-86.32132228616686,30.184317809124977,-12644.843706592088,3351200.4617909207,0.2678138920680599,0.9634706633911371
-86.30118312571707,30.18011463317303,-10723.695666430069,3350642.892571717,0.2901398559617685,0.9569842548247512
-86.28116627932154,30.175492757001077,-8816.370474638938,3350039.7397973537,0.31334410452628825,0.9496396538469835
-86.26128947947554,30.17043661881407,-6924.634365674943,3349389.3502870165,0.3373028815352699,0.9413961791445744
-86.24157123466007,30.164933234533642,-5050.314511425375,3348690.3594232276,0.36187461647284797,0.932226776032865
-86.2220306763653,30.158972105782375,-3195.2851009976685,3347941.6801819038,0.38690808275463673,0.9221182871514539
-86.20268714071992,30.152545680622207,-1361.4249936746792,3347142.552389473,0.41223799498183683,0.9110761963158488
-86.1835598378647,30.145649429726962,449.4141697900724,3346292.5497076614,0.43769703780782193,0.8991225184001668
-86.16466749843495,30.13828187112023,2235.4418104567985,3345391.5808440614,0.46312212783624557,0.8862944740369469
-86.14602808418361,30.130444418093806,3994.955193430556,3344439.8714485723,0.48835492013142734,0.8726451008190141
-86.12765840550259,30.122141384943408,5726.376026317754,3343437.9631608007,0.5132537786094353,0.8582368896424442
-86.1095740867257,30.113379399440742,7428.250562231382,3342386.648332221,0.5376973373974764,0.8431379325802301
-86.09178931766715,30.104167265806485,9099.272661876195,3341286.953853573,0.5615749290132321,0.8274258873783097
-86.0743166833504,30.09451573114867,10738.298875677376,3340140.114624479,0.5847947600497478,0.8111812920786314
-86.05716718271411,30.08443704630072,12344.344322050034,3338947.5250213416,0.6072864336272268,0.7944829686861286
-86.04035023493562,30.073944629034525,13916.580331756293,3337710.701677191,0.6289925559072225,0.7774113226685727
-86.02387358008434,30.06305293244934,15454.34335541663,3336431.268589481,0.6498662397384566,0.7600485974253218
-86.00774328370713,30.05177720015848,16957.133319089986,3335110.930105613,0.6698727604802853,0.7424759152770696
-85.99196375607758,30.04013326953107,18424.610839135137,3333751.4493014156,0.6889882190595726,0.7247725394888511
-85.97653779124724,30.028137374361936,19856.592555721225,3332354.6263732845,0.7071991238399317,0.707014426472355
-85.96146664625432,30.015805960017484,21253.042677626177,3330922.2785757175,0.7244951013043373,0.6892799490671537
-85.94674985406189,30.003155754452727,22614.091509530284,3329456.247439456,0.7408681788022912,0.6716504609081841
-85.93238528995202,29.990203616961395,23940.028437561086,3327958.382379266,0.7563149358376867,0.6542077023612882
-85.91836908060932,29.976966521742103,25231.310781684962,3326430.5386030297,0.7708374621913643,0.6370318727366606
-85.90469575476624,29.963461374417303,26488.548519674812,3324874.55747738,0.7844408855639381,0.6202035932302108
-85.89135807066239,29.949705083030928,27712.52147412748,3323292.2737911264,0.7971287281981524,0.6038093992984839
-85.8783469482364,29.935714549633932,28904.186009341825,3321685.514640082,0.8089089045172472,0.5879339964593874
-85.86565161459987,29.921506522452482,30064.66045735721,3320056.0837091533,0.8197923048160816,0.572660961620693
-85.85325949896693,29.907097628460722,31195.23562739506,3318405.7645388767,0.8297880154647534,0.5580787125406828
-85.84115614553417,29.892504412099942,32297.383615090515,3316736.324548831,0.8389096858772707,0.5442706486127091
-85.82932550753911,29.87774312771562,33372.728590862505,3315049.4932745,0.847170204022329,0.5313216026257218
-85.8177495926852,29.86282996733765,34423.08236663951,3313346.9862720883,0.8545809637903363,0.5193181840906206
-85.80640875850878,29.847780897321357,35450.415261771406,3311630.4882558547,0.8611558327881565,0.5083410583997092
-85.79528165720464,29.83261171652582,36456.86190737548,3309901.6593893385,0.8669045275402848,0.49847421210144416
-85.78434516509553,29.817338151631354,37444.72870520029,3308162.145638582,0.871835917578218,0.48979805309999636
-85.7735746096226,29.801975790724374,38416.47173304637,3306413.57237134,0.8759555383171979,0.4823918478699947
-85.762943594268,29.786540260703916,39374.714680844874,3304657.5633955253,0.8792632319871924,0.4763361931193521
-85.75242413496755,29.77104725993315,40322.23595504885,3302895.7451865734,0.8817545336095105,0.47170853549525116
-85.74198666401308,29.75551267460504,41261.96897875207,3301129.759872728,0.8834180856141618,0.46858562292265177
-85.73160006842429,29.739952706507715,42196.99918822135,3299361.279625938,0.8842347157263312,0.46704278980022185
-85.72123172723379,29.7243840253867,43130.56122521242,3297592.0237810006,0.8841747089710914,0.4671563806862599
-85.71084745271878,29.708823996252153,44066.04575193889,3295823.783896776,0.8832009257060522,0.4689948025639223
-85.70041189041216,29.693290705584637,45006.960873874326,3294058.428317612,0.8812648759125054,0.47262270203928686
-85.68988829510509,29.677803337374012,45956.95557212556,3292297.9430921376,0.8783035690185179,0.47810337862154195
-85.67923883654021,29.66238231689279,46919.79072096665,3290544.449214452,0.8742447685885167,0.48548541131079403
-85.66842491377018,29.64704947313341,47899.30929516868,3288800.2219628165,0.8690050189561612,0.49480327103708793
-85.65740744166317,29.631828260159836,48899.409483652686,3287067.7166601415,0.8624899203354622,0.5060742409170101
-85.6461472878805,29.616743901379596,49924.00280451287,3285349.5864584018,0.8545961777108055,0.519293147501564
-85.63460577052781,29.60182352830978,50976.966239918795,3283648.6997302542,0.8452198082037053,0.5344188206080428
-85.6227456374551,29.587096010502496,52062.04620278217,3281968.1250252877,0.8342624537105585,0.5513675347069666
-85.6105318202304,29.572591857042685,53182.784591569834,3280311.123042018,0.8216357566582738,0.570012880012887
-85.59793241050572,29.55834289174631,54342.422196698644,3278681.114291101,0.8072745696649472,0.5901760493041667
-85.58491978572232,29.544381662007325,55543.78638099197,3277081.61770072,0.7911516327594654,0.6116200568833824
-85.57147179731429,29.53074058047022,56789.17148476508,3275516.1597209866,0.7732826966560394,0.6340614095277869
-85.55757241634281,29.517451179448123,58080.272384803495,3273988.1937711383,0.7537456418657865,0.6571662707171857
-85.54321302903769,29.50454254205512,59418.0514276408,3272500.9307169653,0.7326841423163662,0.6805688411895823
-85.52839235450195,29.492040486045948,60802.742494722545,3271057.247543889,0.7103043018130778,0.7038947356145207
-85.51311676266216,29.479966126176965,62233.81366553473,3269659.528545215,0.6868781188458536,0.7267726259641191
-85.49739973353638,29.468334969273947,63710.01574891347,3268309.5623498294,0.6627180796794425,0.7488689784374781
-85.48126079474379,29.457156438003874,65229.48352659111,3267008.4845911507,0.6381578079100942,0.769905586551613
-85.46472428928016,29.44643367776542,66789.85487932335,3265756.7514305306,0.6135338481211516,0.789668422320186
-85.44781798196534,29.43616374453825,68388.40735966082,3264554.154849143,0.5891598494579996,0.808016504649891
-85.43057150944404,29.42633835131603,70022.21243352842,3263399.8994614547,0.565302446062982,0.8248837157291987
-85.41301494455458,29.416944918674687,71688.27992622672,3262292.7136326353,0.5421636973296492,0.8402728873989952
-85.39517750591033,29.407967936977478,73383.68963851756,3261230.995838267,0.5198807433290086,0.8542388499217755
-85.3770868143483,29.399390003873275,75105.66838090842,3260212.9271066226,0.4985199853416446,0.8668782061021989
-85.35876804102942,29.39119338766163,76851.67962727975,3259236.641491609,0.47808120571940355,0.8783156384454743
-85.34024369453424,29.383360886815947,78619.44800194656,3258300.3208357934,0.45850659275953703,0.8886910061410771
-85.32153330601946,29.3758770627961,80406.99509827234,3257402.330610183,0.43968254444502736,0.8981532497911181
-85.30265344738086,29.368729020311235,82212.64092524676,3256541.306761563,0.4214673392437734,0.9068435818545413
-85.28361806370276,29.361906622844725,84034.9723900092,3255716.1810177052,0.4036917175827804,0.9148950743965478
-85.26443852355425,29.35540325873137,85872.84138320466,3254926.2662493545,0.38616609142232683,0.922429265491725
-85.24512405806693,29.349215785207925,87725.32164356032,3254171.251991123,0.3687033654316144,0.9295471092523505
-85.22568216223299,29.343344466777612,89591.66924952142,3253451.199159022,0.3511251476914464,0.9363285377786261
-85.20611903821624,29.3377926940616,91471.27813177508,3252766.5105226096,0.3332690415251865,0.942831769702784
-85.18644001487978,29.33256665952774,93363.63773774529,3252117.896269653,0.3150050600229787,0.9490899916024399
-85.16665009983706,29.327674480603818,95268.27564423185,3251506.2786795795,0.2962428000158285,0.9551126653116804
-85.14675434143244,29.32312562114949,97184.71991245671,3250932.7291960306,0.27693900253580234,0.9608875006339062
-85.12675828292495,29.3189297437416,99112.45030674778,3250398.342635133,0.25710605416852433,0.9663831936193281
-85.10666820910473,29.31509583112128,101050.87087459382,3249904.140510654,0.23681891757298404,0.9715538071972958
-85.08649140393149,29.311630793103735,102999.27956255389,3249450.9172940636,0.21622212296449697,0.9763441982931664
-85.0662361772371,29.308538345687552,104956.86150623241,3249039.1160775404,0.1955243933474845,0.9806988383831696
-85.045911767117,29.30581782175023,106922.69428486626,3248668.6962355627,0.17500526329897498,0.9845674978474845
-85.0255281282004,29.303462818674827,108895.76379821991,3248338.982633947,0.1549971960903814,0.9879149099007059
-85.00509547806047,29.30146066562044,110875.0069443129,3248048.6049967855,0.13587956125469022,0.9907253629706029
-84.98462389435802,29.299791290189635,112859.3471590642,3247795.370864028,0.11806672064844298,0.9930056643722243
-84.96412277806863,29.298427118649922,114847.74699924127,3247576.2528168303,0.10199035601808276,0.9947853875481408
-84.94360044820044,29.297332575581464,116839.24644619704,3247387.331752988,0.08808988309094512,0.9961125300371557
-84.9230638100072,29.296464323720617,118832.99686842336,3247223.8225597274,0.07679099848899906,0.9970472117964437
-84.90251823218894,29.295771527351945,120828.27471054201,3247080.103108451,0.06849913041844924,0.9976511760790523
-84.88196765042763,29.295196315432122,122824.47386906554,3246949.7661458375,0.06359132431170365,0.9979760234956969
-84.86141493414617,29.294674324378004,124821.07270430865,3246825.680851648,0.06240759437999377,0.9980507462868319
-84.8408625147778,29.29413546022697,126817.57635814253,3246700.0795228044,0.06523937300844342,0.9978696428940331
-84.82031325531374,29.293504846080367,128813.43619562814,3246564.6655047536,0.07233459986662184,0.997380421735927
-84.79977155888695,29.292703390480195,130807.944530839,3246410.679732311,0.08388008605726861,0.9964758557852895
-84.77924459906885,29.291649364118854,132800.12106842734,3246229.079380642,0.09997532837876913,0.9949899163888835
-84.7587436066646,29.29025990995954,134788.5934222573,3246010.709166253,0.12062919122164174,0.992697636858884
-84.73828510549073,29.288452741163166,136771.48306146148,3245746.4931756584,0.14571594903813717,0.9893264689655862
-84.71789177436314,29.2861492471829,138746.33232550064,3245427.7815903495,0.17496442111153582,0.9845747566056653
-84.69759294398162,29.283276602633887,140710.06301454583,3245046.585568979,0.20793864518495994,0.9781418710180254
-84.67742419116087,29.27977159243637,142659.02840830048,3244595.9996714024,0.24401217113635773,0.9697721692940672
-84.65742611488854,29.27558369377556,144589.1417385329,3244070.5393888354,0.2823973349546128,0.9592975269490337
-84.63764214119118,29.270677887804343,146496.0977551881,3243466.4458810957,0.3221808881624977,0.9466781265577144
-84.61811559111794,29.265036501580898,148375.66229695576,3242781.8811613615,0.36239390805754895,0.9320250293864305
-84.59888650437571,29.258659535172747,150223.98031833666,3242016.954839285,0.40208795786010487,0.9156010452942321
-84.57998858402367,29.25156377054443,152037.86812200336,3241173.6164383963,0.44040887617812274,0.8977973166497674
-84.56144689090883,29.243780424440885,153815.02806772993,3240255.3887549555,0.4766661451287081,0.8790844021413059
-84.54327669735187,29.235351707249684,155554.14734098222,3239266.983518481,0.5103557906285459,0.8599633521097931
-84.52548313802805,29.22632758902446,157254.92044271802,3238213.9424672653,0.5411616724016587,0.8409185717555772
-84.50806199108152,29.216762252467497,158917.9611886474,3237102.2470165268,0.5689497008583133,0.8223723231561455
-84.49100119936699,29.206711007041825,160544.64467063366,3235937.981126305,0.59372572504801,0.804667486242743
-84.47428241396054,29.196228232825668,162136.95075319926,3234727.108284304,0.6155972417356292,0.7880609341716447
-84.45788283325943,29.185365658273113,163697.28006130608,3233475.2862171405,0.6347402392614603,0.7727255843197534
-84.44177672665506,29.17417151032483,165228.3035840947,3232187.7772781337,0.6513689939453429,0.7587611176955709
-84.42593687202033,29.16268989223319,166732.82138803467,3230869.383708488,0.665721474392429,0.7462003206463869
-84.41033584007012,29.15096046919456,168213.63717757422,3229524.4164802143,0.6780391531103247,0.7350257865200606
-84.3949467757433,29.139018597223213,169673.4831653093,3228156.711775593,0.6885530931671612,0.7251859333232648
-84.37974404079363,29.126895529343795,171114.95860852624,3226769.655592342,0.6974847693847949,0.7165996068072041
-84.3647038092765,29.114618525713354,172540.47253677962,3225366.197516873,0.7050416783543031,0.7091658704304286
-84.34980430659903,29.10221122566664,173952.2219439935,3223948.8925136607,0.7114155671997406,0.7027715779297504
-84.33502610031061,29.0896938350777,175352.16428677645,3222519.9223629925,0.7167858129146338,0.6972934091215172
-84.32035224606939,29.077083376080925,176742.00422961527,3221081.1235984582,0.7213173649944267,0.6926046916946904
-84.30576830235788,29.064393958330378,178123.19319572498,3219634.0174667444,0.725161886734473,0.688578418212261
-84.29126234834601,29.051636989275515,179496.92838421022,3218179.8331355024,0.7284593638008483,0.6850890126770851
-84.27682492520333,29.038821390839885,180864.1592367132,3216719.531405122,0.7313384709634719,0.6820146925754687
-84.26244895392345,29.02595379707668,182225.59611182034,3215253.826254123,0.7339170456499199,0.6792391111416459
-84.24812960957601,29.01303875652113,183581.72320302302,3213783.2067960068,0.7363015789815572,0.6766535190104797
-84.23386414978016,29.00007894944253,184932.81595071979,3212307.960776401,0.7385876502044947,0.6741574615513821
-84.2196517595096,28.98707537497531,186278.95675998248,3210828.1947869384,0.7408598415593076,0.6716596572407171
-84.2054933433976,28.97402757207602,187620.05593049937,3209343.8581029875,0.743190017978981,0.6690804115922104
-84.19139127310449,28.96093387063229,188955.87705151943,3207854.7697618934,0.7456375899539334,0.6663516972648077
-84.17734917561647,28.947791602477487,190286.05827881995,3206360.6413212596,0.74825091192165,0.6634158370196018
-84.16337173312542,28.934597300689152,191610.13244180728,3204861.0983639085,0.7510647613904123,0.6602285393691817
-84.14946434891479,28.921347003554242,192927.56052578744,3203355.7132750917,0.7541022342440857,0.6567570481601839
-84.13563302135991,28.908036383851066,194237.74433255196,3201844.019212512,0.7573744525632607,0.6529808102880978
-84.12188398244284,28.89466106343859,195540.06265666778,3200325.5440265913,0.7608833324057407,0.648888707304369
-84.10822368247742,28.88121664016035,196833.87283704182,3198799.813194417,0.7646207235838557,0.6444805265220205
-84.09465836785233,28.867699033202335,198118.5529496954,3197266.3870273125,0.768570204282725,0.6397654578740636
-84.08119412816359,28.85410444634494,199393.49708292497,3195724.8567313366,0.7727091694081835,0.6347602220622487
-84.0678365452159,28.840429632828005,200658.15034416132,3194174.872901028,0.7770103478835995,0.6294878229813565
-84.0545907925722,28.82667180546156,201911.99886904348,3192616.135835499,0.7814436154597233,0.623975861598216
-84.04146134977505,28.812828832382834,203154.59826952394,3191048.4165544547,0.7859732903619265,0.6182604522672032
-84.02845194548881,28.798899249273624,204385.57921309856,3189471.558053009,0.7905676923695356,0.6123746596500442
-84.0155657356806,28.784882100085945,205604.6295676671,3187885.4581284593,0.7951954840870409,0.6063531496476099
-84.0028050585262,28.770777083669017,206811.51875213993,3186290.0850661285,0.7998224650277993,0.6002366403651602
-83.99017143532873,28.756584515762853,208006.09754609974,3184685.473474029,0.8044193271300584,0.5940619042992272
-83.97766572682555,28.74230518690422,209188.2824326003,3183071.708956254,0.8089618409769277,0.5878611569437293
-83.96528815804017,28.72794031619676,210358.05305308153,3181448.923083941,0.8134264924518523,0.581667724201263
-83.95303824711026,28.71349157164151,211515.4592336182,3179817.2955105593,0.8177909736092555,0.5755153546893652
-83.94091485865367,28.698961006496642,212660.61561340024,3178177.0470815785,0.8220389274042489,0.5694312968498237
-83.9289164112938,28.684350902669113,213793.68095112988,3176528.423003177,0.8261588089225861,0.5634373278720659
-83.91704088885409,28.66966374774111,214914.85698684337,3174871.690343605,0.8301396696917016,0.5575554939233874
-83.90528581756247,28.654902235812145,216024.39069352756,3173207.138092681,0.8339728805623625,0.5518054317298041
-83.89364838600055,28.64006918117699,217122.56233616607,3171535.06789711,0.8376532050836516,0.5462024423353358
-83.882125499345,28.62516747803526,218209.6800785099,3169855.789736311,0.841177485071276,0.5407591317852739
-83.87071383362041,28.61020006323975,219286.07459570176,3168169.6179316347,0.8445445970328711,0.5354852225996393
-83.85940989759362,28.5951698773842,220352.0929333141,3166476.8669859227,0.8477551388835973,0.5303878057576856
-83.8482100769461,28.580079839053194,221408.09413310647,3164777.848837177,0.8508101519091722,0.5254732014178187
-83.83711062132281,28.564932853619194,222454.45053839654,3163072.873806972,0.853712866597315,0.5207440267599764
-83.82610780727828,28.549731722987367,223491.5316231211,3161362.240975012,0.8564686507063093,0.5161990414145633
-83.81519793066514,28.53447915489686,224519.70477005476,3159646.2391888476,0.8590803964558849,0.5118406709369623
-83.80437716676597,28.51917784563694,225539.34918843498,3157925.1559097343,0.8615531028111809,0.5076674610770584
-83.79364186762986,28.503830319250998,226550.82639521806,3156199.2600686303,0.8638937865193675,0.50367402713782
-83.78298842266082,28.488439011158704,227554.49408527793,3154468.8110090224,0.8661065098277019,0.4998594938921106
-83.77241321691923,28.47300629517124,228550.71029097753,3152734.061383436,0.8681958982627006,0.49622160597844034
-83.76191272911832,28.457534435585604,229539.82366673194,3150995.252061666,0.8701686907959735,0.49275394423426144
-83.7514836015465,28.442025555265428,230522.16655960758,3149252.6087430087,0.8720309435008331,0.48945074683470136
-83.7411225437585,28.42648169253075,231498.06458994333,3147506.3480383023,0.8737883587225178,0.4863063891838235
-83.73082642394486,28.410904757744863,232467.8275895966,3145756.67285601,0.875446196141457,0.48331558805965835
-83.72059216374181,28.395296592607316,233431.7600595936,3144003.778733229,0.877009397531054,0.48047322156621564
-83.71041683739415,28.379658922977136,234390.15133291399,3142247.8488210496,0.8784836790625411,0.47777235753101305
-83.70029764558494,28.36399337654213,235343.27818177402,3140489.055777624,0.8798740771533179,0.47520691109620594
-83.69023190764057,28.34830149050777,236291.4055990895,3138727.5625966215,0.8811851977473639,0.47277124200921844
-83.68021705157062,28.332584719943327,237234.78779385818,3136963.523504379,0.8824218558399233,0.47045899750778036
-83.67025065289104,28.316844421501642,238173.66434102325,3135197.08223377,0.8835889282059948,0.46826339377724313
-83.66033041320524,28.301081867154114,239108.26231233327,3133428.373493084,0.8846905460689797,0.46617876152412874
-83.65045413679391,28.28529825836073,240038.79860441404,3131657.5244800523,0.8857311467239786,0.4641985951325423
-83.6406197878438,28.269494700417347,240965.47425791982,3129884.6521558748,0.8867149152287799,0.4623166221441942
-83.63082542377218,28.253672237348056,241888.48108030666,3128109.866962993,0.8876455383629313,0.46052730453729007
-83.6210692324047,28.23783183578827,242807.99795497383,3126333.271113091,0.8885274329474803,0.45882349645562065
-83.61134955958586,28.221974373615804,243724.18809877738,3124554.957379318,0.8893645051526515,0.45719883745978546
-83.60166484986506,28.206100670373672,244637.20495250347,3122775.0123361913,0.8901599991315209,0.45564808344397856
-83.59201366087474,28.19021148178077,245547.19075232666,3120993.5157767665,0.8909174897863569,0.4541651972496096
-83.5823946808847,28.174307492775718,246454.2747848832,3119210.5399731966,0.891640983220839,0.4527431468735617
-83.57280675127885,28.15838930824756,247358.57115222575,3117426.1486903597,0.892333553271684,0.45137659410466857
